idx	X	Y	component
376	9897.130020900746	44919.40481651737	0
377	9920.162482456602	44925.96707109118	0
378	9920.170142124603	44925.96137607838	0
379	9921.181764847672	44926.2479414774	0
380	9920.162667642937	44925.96703851038	0
381	9921.181839511817	44926.22046301148	0
382	9921.181745159964	44926.24797557582	0
383	9923.194688385483	44926.68815633066	0
384	9923.193890655639	44926.68792028543	0
385	9924.158343603449	44927.10283010409	0
386	9923.191540876491	44926.68794722	0
387	9924.157538406253	44927.10076127082	0
388	9924.157390256711	44927.10071751064	0
389	9926.092962998191	44927.83773349509	0
390	9926.099859741124	44927.83403492854	0
391	9927.07545549277	44928.15707894398	0
392	9926.092302865683	44927.83743247302	0
393	9927.072388474444	44928.15465251511	0
394	9927.078064732559	44928.15789323518	0
395	9928.954877120079	44929.11458044845	0
396	9928.952889497326	44929.10858085309	0
397	9929.957791909976	44929.47512744032	0
398	9928.954902699814	44929.11479989457	0
399	9930.002633667136	44929.47328301891	0
400	9929.959123864515	44929.47583727112	0
401	9931.707774808019	44930.57445371518	0
402	9931.707774808965	44930.5744537155	0
403	9932.569420749023	44931.21420782632	0
404	9931.701600282206	44930.57670961411	0
405	9932.569770801274	44931.21625111926	0
406	9932.570176487898	44931.21441507454	0
407	10007.37323918915	44948.31736734875	0
408	10007.36726396257	44948.35227431283	0
409	10007.9884906506	44948.13916262698	0
410	10007.37311802183	44948.31734383858	0
411	10008.15097932428	44948.27828116426	0
412	10008.15338039317	44948.27858004322	0
413	10098.50138715503	44949.75726733308	0
414	10098.50149808628	44949.7572279009	0
415	10099.44317800215	44950.11663474703	0
416	10098.49998885309	44949.75776090893	0
417	10099.44363863385	44950.1186643437	0
418	10099.44374327818	44950.11650244475	0
419	10104.77878283633	44949.71535648288	0
420	10104.7807231221	44949.71535231281	0
421	10105.84392901133	44949.75994144061	0
422	10104.78034254244	44949.71525635453	0
423	10105.85059902744	44949.75789189667	0
424	10105.8444504915	44949.7600321177	0
425	10145.21067353153	44952.55098286353	0
426	10145.2099056452	44952.55069878416	0
427	10146.14125134398	44953.03268167467	0
428	10145.21005994904	44952.54923389723	0
429	10146.1102673536	44953.033417324	0
430	10146.14181565896	44953.03277064636	0
431	10179.95226297677	44952.58955534377	0
432	10179.89539203497	44952.50951242996	0
433	10180.93139760567	44952.28451123195	0
434	10179.95273512909	44952.58954110591	0
435	10180.96747384754	44952.44793735277	0
436	10180.96687474878	44952.44788712772	0
437	10195.4875050474	44954.00717312676	0
438	10195.49779939396	44954.01916807729	0
439	10196.54090736947	44954.07293118299	0
440	10195.48717299615	44954.00676793598	0
441	10196.52082278934	44954.00981060945	0
442	10196.54222606268	44954.07328104893	0
443	10214.1374339687	44958.13300114165	0
444	10214.12994597769	44958.15507391595	0
445	10215.12062967412	44958.57015362364	0
446	10214.13802857559	44958.13313886922	0
447	10215.1237556824	44958.57096228109	0
448	10215.12248468354	44958.57069769281	0
449	10217.1121241684	44959.50984952557	0
450	10217.11366248511	44959.51201167859	0
451	10218.10942489081	44959.4675870711	0
452	10217.11452955192	44959.51023599113	0
453	10218.1140931025	44959.46858574769	0
454	10218.10999083574	44959.46786613163	0
455	10428.30472217798	45056.9970390537	0
456	10428.28903774794	45056.97721577086	0
457	10429.08987966046	45057.84220956479	0
458	10428.30767598814	45056.99837896887	0
459	10429.04766999766	45057.80457692307	0
460	10429.08709890002	45057.83331418085	0
461	10503.11052583335	45121.71330602271	0
462	10503.12212683322	45121.65560629742	0
463	10503.75318272019	45122.52383488161	0
464	10503.11026551484	45121.71314538594	0
465	10503.7819282622	45122.50925456359	0
466	10503.78216493502	45122.50936806763	0
467	10706.32577222244	45227.45022625163	0
468	10706.32416104776	45227.45005009197	0
