idx	X	Y	component
194	7354.091467059297	40205.16037064391	0
195	7354.586621487422	40206.01249517925	0
196	7354.587324102224	40206.01271717706	0
197	7676.910326842259	40317.15889694027	0
198	7676.92061464566	40317.17236141788	0
199	7677.267271119348	40317.56783684398	0
200	7676.910460518946	40317.16004913039	0
201	7677.370285174955	40317.50155753166	0
202	7677.380130403661	40317.50783812648	0
203	7696.325499858864	40318.68140743033	0
204	7696.313559933278	40318.8622694419	0
205	7697.227047502111	40318.89261203712	0
206	7696.327553563144	40318.682049264	0
207	7697.301228784338	40318.81816242298	0
208	7697.308226518398	40318.81898017054	0
209	7887.027792639474	40316.7805818474	0
210	7887.099588410707	40317.78518489304	0
211	7972.074457520455	40295.36271599311	0
212	7887.028811416996	40316.78076263332	0
213	7972.154791066929	40295.41809195167	0
214	7972.15500470424	40295.41810513663	0
215	8868.222648736722	40445.30223389486	0
216	8868.225083669739	40445.30208594378	0
217	8868.812260790008	40444.62897903825	0
218	8868.228655140352	40445.30165963928	0
219	8868.978243416048	40444.65052750694	0
220	8868.978862985809	40444.65038138438	0
221	9126.637701422595	40465.73503074766	0
222	9126.639959043474	40465.75209225366	0
223	9127.61072172358	40465.33567555368	0
224	9126.63899687077	40465.73492911388	0
225	9127.58294202157	40465.31130655098	0
226	9127.583072902435	40465.31127700287	0
227	9387.027346482442	40393.96087977505	0
228	9387.139726776375	40394.0049941775	0
229	9388.389750642338	40394.09610083287	0
230	9387.019585823655	40393.95987052612	0
231	9388.38820812753	40394.09683360718	0
232	9388.393000097396	40394.09612883282	0
233	9445.837668753451	40386.49661390252	0
234	9445.836600891082	40386.51720508827	0
235	9446.857268554682	40386.23041344399	0
236	9445.836610284037	40386.49667042341	0
237	9446.856190420971	40386.23050655686	0
238	9446.856285135069	40386.23048754039	0
239	9451.669647720973	40384.36591720085	0
240	9451.665699222372	40384.35983764416	0
241	9452.671372837682	40384.17351509368	0
242	9451.670093606263	40384.3659665485	0
